gene_id,symbol,name,cytoband,type,num_cohort_ssm_affected_cases,num_cohort_ssm_cases,cohort_ssm_affected_cases_percentage,num_gdc_ssm_affected_cases,num_gdc_ssm_cases,gdc_ssm_affected_cases_percentage,num_cohort_cnv_cases,num_cohort_cnv_gain_cases,cohort_cnv_gain_cases_percentage,num_cohort_cnv_loss_cases,cohort_cnv_loss_cases_percentage,num_mutations,annotations
ENSG00000156970,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B,15q15.1,protein_coding,2,555,0.36,169,16508,1.02,494,6,1.21,44,8.91,4,Cancer Gene Census
ENSG00000160271,RALGDS,ral guanine nucleotide dissociation stimulator,"9q34.13, 9q34.2",protein_coding,2,555,0.36,184,16508,1.11,494,38,7.69,10,2.02,2,Cancer Gene Census
ENSG00000162613,FUBP1,far upstream element binding protein 1,1p31.1,protein_coding,2,555,0.36,229,16508,1.39,494,4,0.81,47,9.51,2,Cancer Gene Census
ENSG00000163161,ERCC3,"ERCC excision repair 3, TFIIH core complex helicase subunit",2q14.3,protein_coding,2,555,0.36,179,16508,1.08,494,1,0.2,66,13.36,2,Cancer Gene Census
ENSG00000165238,WNK2,WNK lysine deficient protein kinase 2,9q22.31,protein_coding,2,555,0.36,464,16508,2.81,494,35,7.09,10,2.02,3,Cancer Gene Census
ENSG00000166501,PRKCB,protein kinase C beta,"16p12.2, 16p12.1",protein_coding,2,555,0.36,348,16508,2.11,494,17,3.44,15,3.04,2,Cancer Gene Census
ENSG00000168685,IL7R,interleukin 7 receptor,5p13.2,protein_coding,2,555,0.36,328,16508,1.99,494,22,4.45,9,1.82,2,Cancer Gene Census
ENSG00000169696,ASPSCR1,"ASPSCR1 tether for SLC2A4, UBX domain containing",17q25.3,protein_coding,2,555,0.36,139,16508,0.84,494,13,2.63,20,4.05,2,Cancer Gene Census
ENSG00000171723,GPHN,gephyrin,14q23.3,protein_coding,2,555,0.36,215,16508,1.3,494,7,1.42,31,6.28,2,Cancer Gene Census
ENSG00000171843,MLLT3,MLLT3 super elongation complex subunit,9p21.3,protein_coding,2,555,0.36,132,16508,0.8,494,15,3.04,25,5.06,2,Cancer Gene Census
ENSG00000172936,MYD88,MYD88 innate immune signal transduction adaptor,3p22.2,protein_coding,2,555,0.36,70,16508,0.42,494,14,2.83,11,2.23,2,Cancer Gene Census
ENSG00000175387,SMAD2,SMAD family member 2,18q21.1,protein_coding,2,555,0.36,176,16508,1.07,494,6,1.21,91,18.42,2,Cancer Gene Census
ENSG00000175832,ETV4,ETS variant transcription factor 4,17q21.31,protein_coding,2,555,0.36,106,16508,0.64,494,3,0.61,63,12.75,2,Cancer Gene Census
ENSG00000176571,CNBD1,cyclic nucleotide binding domain containing 1,8q21.3,protein_coding,2,555,0.36,245,16508,1.48,494,117,23.68,8,1.62,2,Cancer Gene Census
ENSG00000179094,PER1,period circadian regulator 1,17p13.1,protein_coding,2,555,0.36,243,16508,1.47,494,3,0.61,123,24.9,3,Cancer Gene Census
ENSG00000182158,CREB3L2,cAMP responsive element binding protein 3 like 2,7q33,protein_coding,2,555,0.36,138,16508,0.84,494,52,10.53,9,1.82,2,Cancer Gene Census
ENSG00000182185,RAD51B,RAD51 paralog B,14q24.1,protein_coding,2,555,0.36,78,16508,0.47,494,8,1.62,36,7.29,3,Cancer Gene Census
ENSG00000182197,EXT1,exostosin glycosyltransferase 1,8q24.11,protein_coding,2,555,0.36,215,16508,1.3,494,121,24.49,6,1.21,2,Cancer Gene Census
ENSG00000182511,FES,"FES proto-oncogene, tyrosine kinase",15q26.1,protein_coding,2,555,0.36,163,16508,0.99,494,7,1.42,25,5.06,2,Cancer Gene Census
ENSG00000182901,RGS7,regulator of G protein signaling 7,1q43,protein_coding,2,555,0.36,351,16508,2.13,494,18,3.64,22,4.45,2,Cancer Gene Census
ENSG00000183161,FANCF,FA complementation group F,11p14.3,protein_coding,2,555,0.36,85,16508,0.51,494,15,3.04,10,2.02,2,Cancer Gene Census
ENSG00000183742,MACC1,MET transcriptional regulator MACC1,7p21.1,protein_coding,2,555,0.36,234,16508,1.42,494,61,12.35,9,1.82,2,Cancer Gene Census
ENSG00000184384,MAML2,mastermind like transcriptional coactivator 2,11q21,protein_coding,2,555,0.36,256,16508,1.55,494,24,4.86,15,3.04,2,Cancer Gene Census
ENSG00000184402,SS18L1,SS18L1 subunit of BAF chromatin remodeling complex,20q13.33,protein_coding,2,555,0.36,93,16508,0.56,494,23,4.66,5,1.01,2,Cancer Gene Census
ENSG00000184702,SEPTIN5,septin 5,22q11.21,protein_coding,2,555,0.36,116,16508,0.7,494,3,0.61,41,8.3,2,Cancer Gene Census
ENSG00000185811,IKZF1,IKAROS family zinc finger 1,7p12.2,protein_coding,2,555,0.36,338,16508,2.05,494,56,11.34,11,2.23,2,Cancer Gene Census
ENSG00000186051,TAL2,TAL bHLH transcription factor 2,9q31.2,protein_coding,2,555,0.36,33,16508,0.2,494,39,7.89,7,1.42,2,Cancer Gene Census
ENSG00000186174,BCL9L,BCL9 like,11q23.3,protein_coding,2,555,0.36,348,16508,2.11,494,19,3.85,41,8.3,5,Cancer Gene Census
ENSG00000186575,NF2,neurofibromin 2,22q12.2,protein_coding,2,555,0.36,198,16508,1.2,494,1,0.2,46,9.31,2,Cancer Gene Census
ENSG00000196712,NF1,neurofibromin 1,17q11.2,protein_coding,2,555,0.36,887,16508,5.37,494,2,0.4,28,5.67,2,Cancer Gene Census
ENSG00000196924,FLNA,filamin A,Xq28,protein_coding,2,555,0.36,590,16508,3.57,494,0,0.0,0,0.0,2,Cancer Gene Census
ENSG00000197157,SND1,staphylococcal nuclease and tudor domain containing 1,7q32.1,protein_coding,2,555,0.36,283,16508,1.71,494,48,9.72,18,3.64,2,Cancer Gene Census
ENSG00000198053,SIRPA,signal regulatory protein alpha,20p13,protein_coding,2,555,0.36,145,16508,0.88,494,11,2.23,23,4.66,2,Cancer Gene Census
ENSG00000198354,DCAF12L2,DDB1 and CUL4 associated factor 12 like 2,Xq25,protein_coding,2,555,0.36,394,16508,2.39,494,0,0.0,0,0.0,2,Cancer Gene Census
ENSG00000198561,CTNND1,catenin delta 1,11q12.1,protein_coding,2,555,0.36,273,16508,1.65,494,14,2.83,14,2.83,2,Cancer Gene Census
ENSG00000204209,DAXX,death domain associated protein,6p21.32,protein_coding,2,555,0.36,179,16508,1.08,494,9,1.82,14,2.83,2,Cancer Gene Census
ENSG00000204843,DCTN1,dynactin subunit 1,2p13.1,protein_coding,2,555,0.36,275,16508,1.67,494,8,1.62,26,5.26,3,Cancer Gene Census
ENSG00000270647,TAF15,TATA-box binding protein associated factor 15,17q12,protein_coding,2,555,0.36,155,16508,0.94,494,5,1.01,28,5.67,2,Cancer Gene Census
ENSG00000286522,H3C2,H3 clustered histone 2,6p22.2,protein_coding,2,555,0.36,137,16508,0.83,494,10,2.02,15,3.04,2,Cancer Gene Census
ENSG00000007237,GAS7,growth arrest specific 7,17p13.1,protein_coding,1,555,0.18,163,16508,0.99,494,4,0.81,105,21.26,2,Cancer Gene Census
ENSG00000009709,PAX7,paired box 7,1p36.13,protein_coding,1,555,0.18,201,16508,1.22,494,3,0.61,36,7.29,1,Cancer Gene Census
ENSG00000010671,BTK,Bruton tyrosine kinase,Xq22.1,protein_coding,1,555,0.18,243,16508,1.47,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000015285,WAS,WASP actin nucleation promoting factor,Xp11.23,protein_coding,1,555,0.18,150,16508,0.91,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000023445,BIRC3,baculoviral IAP repeat containing 3,11q22.2,protein_coding,1,555,0.18,151,16508,0.91,494,24,4.86,26,5.26,1,Cancer Gene Census
ENSG00000033030,ZCCHC8,zinc finger CCHC-type containing 8,12q24.31,protein_coding,1,555,0.18,143,16508,0.87,494,20,4.05,26,5.26,1,Cancer Gene Census
ENSG00000048471,SNX29,sorting nexin 29,"16p13.13, 16p13.12",protein_coding,1,555,0.18,220,16508,1.33,494,21,4.25,11,2.23,1,Cancer Gene Census
ENSG00000051108,HERPUD1,homocysteine inducible ER protein with ubiquitin like domain 1,16q13,protein_coding,1,555,0.18,77,16508,0.47,494,6,1.21,109,22.06,1,Cancer Gene Census
ENSG00000064933,PMS1,"PMS1 homolog 1, mismatch repair system component",2q32.2,protein_coding,1,555,0.18,183,16508,1.11,494,8,1.62,16,3.24,1,Cancer Gene Census
ENSG00000065057,NTHL1,nth like DNA glycosylase 1,16p13.3,protein_coding,1,555,0.18,71,16508,0.43,494,24,4.86,13,2.63,1,Cancer Gene Census
ENSG00000066117,SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",12q13.12,protein_coding,1,555,0.18,102,16508,0.62,494,12,2.43,12,2.43,1,Cancer Gene Census
ENSG00000067082,KLF6,Kruppel like factor 6,10p15.2,protein_coding,1,555,0.18,177,16508,1.07,494,9,1.82,37,7.49,1,Cancer Gene Census
ENSG00000068323,TFE3,transcription factor binding to IGHM enhancer 3,Xp11.23,protein_coding,1,555,0.18,203,16508,1.23,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000069399,BCL3,BCL3 transcription coactivator,19q13.32,protein_coding,1,555,0.18,95,16508,0.58,494,4,0.81,23,4.66,1,Cancer Gene Census
ENSG00000070404,FSTL3,follistatin like 3,19p13.3,protein_coding,1,555,0.18,31,16508,0.19,494,2,0.4,25,5.06,1,Cancer Gene Census
ENSG00000072274,TFRC,transferrin receptor,3q29,protein_coding,1,555,0.18,143,16508,0.87,494,29,5.87,30,6.07,2,Cancer Gene Census
ENSG00000072501,SMC1A,structural maintenance of chromosomes 1A,Xp11.22,protein_coding,1,555,0.18,269,16508,1.63,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000072694,FCGR2B,Fc fragment of IgG receptor IIb,1q23.3,protein_coding,1,555,0.18,96,16508,0.58,494,22,4.45,17,3.44,1,Cancer Gene Census
ENSG00000073578,SDHA,succinate dehydrogenase complex flavoprotein subunit A,5p15.33,protein_coding,1,555,0.18,191,16508,1.16,494,18,3.64,9,1.82,2,Cancer Gene Census
ENSG00000073584,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",17q21.2,protein_coding,1,555,0.18,91,16508,0.55,494,2,0.4,34,6.88,1,Cancer Gene Census
ENSG00000073792,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2,3q27.2,protein_coding,1,555,0.18,185,16508,1.12,494,32,6.48,18,3.64,1,Cancer Gene Census
ENSG00000073921,PICALM,phosphatidylinositol binding clathrin assembly protein,11q14.2,protein_coding,1,555,0.18,143,16508,0.87,494,29,5.87,7,1.42,1,Cancer Gene Census
ENSG00000074266,EED,embryonic ectoderm development,11q14.2,protein_coding,1,555,0.18,118,16508,0.71,494,29,5.87,5,1.01,1,Cancer Gene Census
ENSG00000078061,ARAF,"A-Raf proto-oncogene, serine/threonine kinase",Xp11.3,protein_coding,1,555,0.18,179,16508,1.08,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000078399,HOXA9,homeobox A9,7p15.2,protein_coding,1,555,0.18,79,16508,0.48,494,60,12.15,2,0.4,1,Cancer Gene Census
ENSG00000079432,CIC,capicua transcriptional repressor,19q13.2,protein_coding,1,555,0.18,464,16508,2.81,494,3,0.61,30,6.07,1,Cancer Gene Census
ENSG00000082898,XPO1,exportin 1,2p15,protein_coding,1,555,0.18,197,16508,1.19,494,7,1.42,26,5.26,1,Cancer Gene Census
ENSG00000083799,CYLD,CYLD lysine 63 deubiquitinase,16q12.1,protein_coding,1,555,0.18,242,16508,1.47,494,7,1.42,94,19.03,2,Cancer Gene Census
ENSG00000087460,GNAS,GNAS complex locus,20q13.32,protein_coding,1,555,0.18,369,16508,2.24,494,21,4.25,4,0.81,1,Cancer Gene Census
ENSG00000088256,GNA11,G protein subunit alpha 11,19p13.3,protein_coding,1,555,0.18,123,16508,0.75,494,2,0.4,35,7.09,1,Cancer Gene Census
ENSG00000090659,CD209,CD209 molecule,19p13.2,protein_coding,1,555,0.18,132,16508,0.8,494,6,1.21,22,4.45,1,Cancer Gene Census
ENSG00000095015,MAP3K1,mitogen-activated protein kinase kinase kinase 1,5q11.2,protein_coding,1,555,0.18,385,16508,2.33,494,6,1.21,98,19.84,4,Cancer Gene Census
ENSG00000096384,HSP90AB1,heat shock protein 90 alpha family class B member 1,6p21.1,protein_coding,1,555,0.18,201,16508,1.22,494,9,1.82,17,3.44,1,Cancer Gene Census
ENSG00000096968,JAK2,Janus kinase 2,9p24.1,protein_coding,1,555,0.18,291,16508,1.76,494,15,3.04,33,6.68,1,Cancer Gene Census
ENSG00000099949,LZTR1,leucine zipper like transcription regulator 1,22q11.21,protein_coding,1,555,0.18,276,16508,1.67,494,3,0.61,39,7.89,1,Cancer Gene Census
ENSG00000100030,MAPK1,mitogen-activated protein kinase 1,22q11.22,protein_coding,1,555,0.18,94,16508,0.57,494,3,0.61,38,7.69,1,Cancer Gene Census
ENSG00000100814,CCNB1IP1,cyclin B1 interacting protein 1,14q11.2,protein_coding,1,555,0.18,72,16508,0.44,494,7,1.42,25,5.06,1,Cancer Gene Census
ENSG00000101213,PTK6,protein tyrosine kinase 6,20q13.33,protein_coding,1,555,0.18,93,16508,0.56,494,24,4.86,5,1.01,1,Cancer Gene Census
ENSG00000103126,AXIN1,axin 1,16p13.3,protein_coding,1,555,0.18,244,16508,1.48,494,19,3.85,12,2.43,1,Cancer Gene Census
ENSG00000103522,IL21R,interleukin 21 receptor,16p12.1,protein_coding,1,555,0.18,241,16508,1.46,494,17,3.44,15,3.04,1,Cancer Gene Census
ENSG00000104419,NDRG1,N-myc downstream regulated 1,8q24.22,protein_coding,1,555,0.18,120,16508,0.73,494,116,23.48,6,1.21,2,Cancer Gene Census
ENSG00000104903,LYL1,LYL1 basic helix-loop-helix family member,19p13.13,protein_coding,1,555,0.18,36,16508,0.22,494,6,1.21,22,4.45,1,Cancer Gene Census
ENSG00000105221,AKT2,AKT serine/threonine kinase 2,19q13.2,protein_coding,1,555,0.18,167,16508,1.01,494,6,1.21,23,4.66,2,Cancer Gene Census
ENSG00000105619,TFPT,TCF3 fusion partner,19q13.42,protein_coding,1,555,0.18,68,16508,0.41,494,14,2.83,8,1.62,1,Cancer Gene Census
ENSG00000107864,CPEB3,cytoplasmic polyadenylation element binding protein 3,10q23.32,protein_coding,1,555,0.18,107,16508,0.65,494,5,1.01,66,13.36,1,Cancer Gene Census
ENSG00000108924,HLF,"HLF transcription factor, PAR bZIP family member",17q22,protein_coding,1,555,0.18,107,16508,0.65,494,12,2.43,17,3.44,1,Cancer Gene Census
ENSG00000109132,PHOX2B,paired like homeobox 2B,4p13,protein_coding,1,555,0.18,137,16508,0.83,494,6,1.21,36,7.29,1,Cancer Gene Census
ENSG00000109220,CHIC2,cysteine rich hydrophobic domain 2,4q12,protein_coding,1,555,0.18,40,16508,0.24,494,6,1.21,20,4.05,1,Cancer Gene Census
ENSG00000110395,CBL,Cbl proto-oncogene,11q23.3,protein_coding,1,555,0.18,206,16508,1.25,494,17,3.44,40,8.1,1,Cancer Gene Census
ENSG00000110844,PRPF40B,pre-mRNA processing factor 40 homolog B,12q13.12,protein_coding,1,555,0.18,201,16508,1.22,494,11,2.23,12,2.43,1,Cancer Gene Census
ENSG00000111275,ALDH2,aldehyde dehydrogenase 2 family member,12q24.12,protein_coding,1,555,0.18,128,16508,0.78,494,26,5.26,17,3.44,1,Cancer Gene Census
ENSG00000111679,PTPN6,protein tyrosine phosphatase non-receptor type 6,12p13.31,protein_coding,1,555,0.18,153,16508,0.93,494,11,2.23,68,13.77,1,Cancer Gene Census
ENSG00000112081,SRSF3,serine and arginine rich splicing factor 3,"6p21.31, 6p21.2",protein_coding,1,555,0.18,54,16508,0.33,494,9,1.82,16,3.24,1,Cancer Gene Census
ENSG00000112531,QKI,"QKI, KH domain containing RNA binding",6q26,protein_coding,1,555,0.18,193,16508,1.17,494,0,0.0,43,8.7,1,Cancer Gene Census
ENSG00000112576,CCND3,cyclin D3,6p21.1,protein_coding,1,555,0.18,104,16508,0.63,494,11,2.23,15,3.04,1,Cancer Gene Census
ENSG00000113360,DROSHA,drosha ribonuclease III,5p13.3,protein_coding,1,555,0.18,282,16508,1.71,494,22,4.45,9,1.82,2,Cancer Gene Census
ENSG00000114354,TFG,trafficking from ER to golgi regulator,3q12.2,protein_coding,1,555,0.18,82,16508,0.5,494,22,4.45,12,2.43,1,Cancer Gene Census
ENSG00000114423,CBLB,Cbl proto-oncogene B,3q13.11,protein_coding,1,555,0.18,270,16508,1.64,494,21,4.25,13,2.63,3,Cancer Gene Census
ENSG00000115808,STRN,striatin,2p22.2,protein_coding,1,555,0.18,159,16508,0.96,494,10,2.02,29,5.87,2,Cancer Gene Census
ENSG00000116016,EPAS1,endothelial PAS domain protein 1,2p21,protein_coding,1,555,0.18,212,16508,1.28,494,8,1.62,27,5.47,1,Cancer Gene Census
ENSG00000116044,NFE2L2,"nuclear factor, erythroid 2 like 2",2q31.2,protein_coding,1,555,0.18,331,16508,2.01,494,6,1.21,40,8.1,1,Cancer Gene Census
ENSG00000116251,RPL22,ribosomal protein L22,1p36.31,protein_coding,1,555,0.18,264,16508,1.6,494,3,0.61,42,8.5,1,Cancer Gene Census
ENSG00000117020,AKT3,AKT serine/threonine kinase 3,"1q43, 1q44",protein_coding,1,555,0.18,156,16508,0.94,494,25,5.06,13,2.63,1,Cancer Gene Census
ENSG00000117118,SDHB,succinate dehydrogenase complex iron sulfur subunit B,1p36.13,protein_coding,1,555,0.18,43,16508,0.26,494,1,0.2,37,7.49,1,Cancer Gene Census
ENSG00000117400,MPL,"MPL proto-oncogene, thrombopoietin receptor",1p34.2,protein_coding,1,555,0.18,148,16508,0.9,494,0,0.0,29,5.87,1,Cancer Gene Census
ENSG00000118046,STK11,serine/threonine kinase 11,19p13.3,protein_coding,1,555,0.18,237,16508,1.44,494,4,0.81,27,5.47,1,Cancer Gene Census
ENSG00000118260,CREB1,cAMP responsive element binding protein 1,2q33.3,protein_coding,1,555,0.18,63,16508,0.38,494,6,1.21,12,2.43,1,Cancer Gene Census
ENSG00000118503,TNFAIP3,TNF alpha induced protein 3,6q23.3,protein_coding,1,555,0.18,178,16508,1.08,494,3,0.61,28,5.67,1,Cancer Gene Census
ENSG00000118515,SGK1,serum/glucocorticoid regulated kinase 1,6q23.2,protein_coding,1,555,0.18,213,16508,1.29,494,3,0.61,28,5.67,2,Cancer Gene Census
ENSG00000118971,CCND2,cyclin D2,12p13.32,protein_coding,1,555,0.18,101,16508,0.61,494,12,2.43,62,12.55,1,Cancer Gene Census
ENSG00000119397,CNTRL,centriolin,9q33.2,protein_coding,1,555,0.18,351,16508,2.13,494,38,7.69,10,2.02,1,Cancer Gene Census
ENSG00000119414,PPP6C,protein phosphatase 6 catalytic subunit,9q33.3,protein_coding,1,555,0.18,122,16508,0.74,494,40,8.1,9,1.82,1,Cancer Gene Census
ENSG00000119508,NR4A3,nuclear receptor subfamily 4 group A member 3,9q31.1,protein_coding,1,555,0.18,162,16508,0.98,494,38,7.69,9,1.82,2,Cancer Gene Census
ENSG00000119535,CSF3R,colony stimulating factor 3 receptor,1p34.3,protein_coding,1,555,0.18,243,16508,1.47,494,0,0.0,27,5.47,1,Cancer Gene Census
ENSG00000119537,KDSR,3-ketodihydrosphingosine reductase,18q21.33,protein_coding,1,555,0.18,65,16508,0.39,494,3,0.61,112,22.67,1,Cancer Gene Census
ENSG00000120217,CD274,CD274 molecule,9p24.1,protein_coding,1,555,0.18,60,16508,0.36,494,14,2.83,32,6.48,1,Cancer Gene Census
ENSG00000122779,TRIM24,tripartite motif containing 24,"7q33, 7q34",protein_coding,1,555,0.18,236,16508,1.43,494,53,10.73,9,1.82,1,Cancer Gene Census
ENSG00000123388,HOXC11,homeobox C11,12q13.13,protein_coding,1,555,0.18,93,16508,0.56,494,18,3.64,10,2.02,1,Cancer Gene Census
ENSG00000124145,SDC4,syndecan 4,20q13.12,protein_coding,1,555,0.18,66,16508,0.4,494,21,4.25,9,1.82,2,Cancer Gene Census
ENSG00000124762,CDKN1A,cyclin dependent kinase inhibitor 1A,6p21.2,protein_coding,1,555,0.18,110,16508,0.67,494,9,1.82,16,3.24,1,Cancer Gene Census
ENSG00000124795,DEK,DEK proto-oncogene,6p22.3,protein_coding,1,555,0.18,102,16508,0.62,494,14,2.83,13,2.63,1,Cancer Gene Census
ENSG00000125354,SEPTIN6,septin 6,Xq24,protein_coding,1,555,0.18,161,16508,0.98,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000125618,PAX8,paired box 8,2q14.1,protein_coding,1,555,0.18,139,16508,0.84,494,2,0.4,24,4.86,1,Cancer Gene Census
ENSG00000125952,MAX,MYC associated factor X,14q23.3,protein_coding,1,555,0.18,142,16508,0.86,494,8,1.62,28,5.67,1,Cancer Gene Census
ENSG00000126012,KDM5C,lysine demethylase 5C,Xp11.22,protein_coding,1,555,0.18,387,16508,2.34,494,0,0.0,0,0.0,1,Cancer Gene Census
ENSG00000126524,SBDS,SBDS ribosome maturation factor,7q11.21,protein_coding,1,555,0.18,69,16508,0.42,494,57,11.54,2,0.4,1,Cancer Gene Census
ENSG00000126746,ZNF384,zinc finger protein 384,12p13.31,protein_coding,1,555,0.18,131,16508,0.79,494,11,2.23,67,13.56,1,Cancer Gene Census
ENSG00000126777,KTN1,kinectin 1,14q22.3,protein_coding,1,555,0.18,214,16508,1.3,494,7,1.42,23,4.66,1,Cancer Gene Census
ENSG00000126934,MAP2K2,mitogen-activated protein kinase kinase 2,19p13.3,protein_coding,1,555,0.18,116,16508,0.7,494,3,0.61,26,5.26,1,Cancer Gene Census
ENSG00000127083,OMD,osteomodulin,9q22.31,protein_coding,1,555,0.18,89,16508,0.54,494,37,7.49,11,2.23,1,Cancer Gene Census
ENSG00000129152,MYOD1,myogenic differentiation 1,11p15.1,protein_coding,1,555,0.18,126,16508,0.76,494,16,3.24,12,2.43,1,Cancer Gene Census
ENSG00000129993,CBFA2T3,CBFA2/RUNX1 partner transcriptional co-repressor 3,16q24.3,protein_coding,1,555,0.18,169,16508,1.02,494,3,0.61,175,35.43,1,Cancer Gene Census
ENSG00000131759,RARA,retinoic acid receptor alpha,17q21.2,protein_coding,1,555,0.18,147,16508,0.89,494,4,0.81,31,6.28,1,Cancer Gene Census
ENSG00000132781,MUTYH,mutY DNA glycosylase,1p34.1,protein_coding,1,555,0.18,129,16508,0.78,494,1,0.2,27,5.47,1,Cancer Gene Census
ENSG00000132906,CASP9,caspase 9,1p36.21,protein_coding,1,555,0.18,83,16508,0.5,494,3,0.61,35,7.09,1,Cancer Gene Census
ENSG00000133639,BTG1,BTG anti-proliferation factor 1,12q21.33,protein_coding,1,555,0.18,82,16508,0.5,494,33,6.68,8,1.62,1,Cancer Gene Census
ENSG00000135679,MDM2,MDM2 proto-oncogene,12q15,protein_coding,1,555,0.18,111,16508,0.67,494,27,5.47,11,2.23,1,Cancer Gene Census
ENSG00000136014,USP44,ubiquitin specific peptidase 44,12q22,protein_coding,1,555,0.18,153,16508,0.93,494,30,6.07,11,2.23,1,Cancer Gene Census
ENSG00000136238,RAC1,Rac family small GTPase 1,7p22.1,protein_coding,1,555,0.18,105,16508,0.64,494,55,11.13,7,1.42,1,Cancer Gene Census
ENSG00000136352,NKX2-1,NK2 homeobox 1,14q13.3,protein_coding,1,555,0.18,106,16508,0.64,494,17,3.44,14,2.83,1,Cancer Gene Census
ENSG00000136754,ABI1,abl interactor 1,10p12.1,protein_coding,1,555,0.18,93,16508,0.56,494,10,2.02,30,6.07,1,Cancer Gene Census
ENSG00000136826,KLF4,Kruppel like factor 4,9q31.2,protein_coding,1,555,0.18,119,16508,0.72,494,38,7.69,8,1.62,1,Cancer Gene Census
ENSG00000136936,XPA,"XPA, DNA damage recognition and repair factor",9q22.33,protein_coding,1,555,0.18,55,16508,0.33,494,38,7.69,12,2.43,1,Cancer Gene Census
ENSG00000137812,KNL1,kinetochore scaffold 1,15q15.1,protein_coding,1,555,0.18,333,16508,2.02,494,6,1.21,44,8.91,1,Cancer Gene Census
ENSG00000138081,FBXO11,F-box protein 11,2p16.3,protein_coding,1,555,0.18,172,16508,1.04,494,9,1.82,24,4.86,1,Cancer Gene Census
ENSG00000138698,RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1,4q23,protein_coding,1,555,0.18,134,16508,0.81,494,9,1.82,19,3.85,1,Cancer Gene Census
ENSG00000138795,LEF1,lymphoid enhancer binding factor 1,4q25,protein_coding,1,555,0.18,133,16508,0.81,494,9,1.82,16,3.24,1,Cancer Gene Census
ENSG00000139083,ETV6,ETS variant transcription factor 6,12p13.2,protein_coding,1,555,0.18,233,16508,1.41,494,9,1.82,111,22.47,1,Cancer Gene Census
ENSG00000139163,ETNK1,ethanolamine kinase 1,12p12.1,protein_coding,1,555,0.18,109,16508,0.66,494,11,2.23,59,11.94,1,Cancer Gene Census
ENSG00000139219,COL2A1,collagen type II alpha 1 chain,12q13.11,protein_coding,1,555,0.18,410,16508,2.48,494,12,2.43,19,3.85,1,Cancer Gene Census
ENSG00000140262,TCF12,transcription factor 12,15q21.3,protein_coding,1,555,0.18,191,16508,1.16,494,3,0.61,49,9.92,1,Cancer Gene Census
ENSG00000140577,CRTC3,CREB regulated transcription coactivator 3,15q26.1,protein_coding,1,555,0.18,132,16508,0.8,494,8,1.62,24,4.86,1,Cancer Gene Census
ENSG00000141867,BRD4,bromodomain containing 4,19p13.12,protein_coding,1,555,0.18,265,16508,1.61,494,8,1.62,13,2.63,1,Cancer Gene Census
ENSG00000142273,CBLC,Cbl proto-oncogene C,19q13.32,protein_coding,1,555,0.18,101,16508,0.61,494,4,0.81,23,4.66,1,Cancer Gene Census
ENSG00000143294,PRCC,proline rich mitotic checkpoint control factor,1q23.1,protein_coding,1,555,0.18,117,16508,0.71,494,23,4.66,17,3.44,2,Cancer Gene Census
ENSG00000145216,FIP1L1,factor interacting with PAPOLA and CPSF1,4q12,protein_coding,1,555,0.18,152,16508,0.92,494,6,1.21,21,4.25,1,Cancer Gene Census
ENSG00000145819,ARHGAP26,Rho GTPase activating protein 26,5q31.3,protein_coding,1,555,0.18,204,16508,1.24,494,13,2.63,21,4.25,1,Cancer Gene Census
ENSG00000147889,CDKN2A,cyclin dependent kinase inhibitor 2A,9p21.3,protein_coding,1,555,0.18,578,16508,3.5,494,14,2.83,32,6.48,1,Cancer Gene Census
ENSG00000150907,FOXO1,forkhead box O1,13q14.11,protein_coding,1,555,0.18,164,16508,0.99,494,4,0.81,183,37.04,1,Cancer Gene Census
ENSG00000152207,CYSLTR2,cysteinyl leukotriene receptor 2,13q14.2,protein_coding,1,555,0.18,114,16508,0.69,494,2,0.4,199,40.28,1,Cancer Gene Census
ENSG00000153165,RGPD3,RANBP2 like and GRIP domain containing 3,2q12.2,protein_coding,1,555,0.18,85,16508,0.51,494,5,1.01,17,3.44,1,Cancer Gene Census
ENSG00000153814,JAZF1,JAZF zinc finger 1,"7p15.2, 7p15.1",protein_coding,1,555,0.18,78,16508,0.47,494,61,12.35,2,0.4,1,Cancer Gene Census
ENSG00000157554,ERG,ETS transcription factor ERG,21q22.2,protein_coding,1,555,0.18,217,16508,1.31,494,14,2.83,104,21.05,1,Cancer Gene Census
ENSG00000158711,ELK4,ETS transcription factor ELK4,1q32.1,protein_coding,1,555,0.18,93,16508,0.56,494,26,5.26,6,1.21,1,Cancer Gene Census
ENSG00000160867,FGFR4,fibroblast growth factor receptor 4,5q35.2,protein_coding,1,555,0.18,236,16508,1.43,494,15,3.04,13,2.63,1,Cancer Gene Census
