gene_id,symbol,name,cytoband,type,num_cohort_ssm_affected_cases,num_cohort_ssm_cases,cohort_ssm_affected_cases_percentage,num_gdc_ssm_affected_cases,num_gdc_ssm_cases,gdc_ssm_affected_cases_percentage,num_cohort_cnv_cases,num_cohort_cnv_gain_cases,cohort_cnv_gain_cases_percentage,num_cohort_cnv_loss_cases,cohort_cnv_loss_cases_percentage,num_mutations,annotations
ENSG00000116251,RPL22,ribosomal protein L22,1p36.31,protein_coding,8,1296,0.62,264,16508,1.6,1100,76,6.91,355,32.27,2,Cancer Gene Census
ENSG00000121067,SPOP,speckle type BTB/POZ protein,17q21.33,protein_coding,8,1296,0.62,207,16508,1.25,1100,321,29.18,174,15.82,8,Cancer Gene Census
ENSG00000122025,FLT3,fms related receptor tyrosine kinase 3,13q12.2,protein_coding,8,1296,0.62,440,16508,2.67,1100,121,11.0,320,29.09,8,Cancer Gene Census
ENSG00000122406,RPL5,ribosomal protein L5,1p22.1,protein_coding,8,1296,0.62,161,16508,0.98,1100,125,11.36,294,26.73,8,Cancer Gene Census
ENSG00000122566,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,7p15.2,protein_coding,8,1296,0.62,168,16508,1.02,1100,312,28.36,69,6.27,9,Cancer Gene Census
ENSG00000123473,STIL,STIL centriolar assembly protein,1p33,protein_coding,8,1296,0.62,247,16508,1.5,1100,138,12.55,251,22.82,8,Cancer Gene Census
ENSG00000131653,TRAF7,TNF receptor associated factor 7,16p13.3,protein_coding,8,1296,0.62,152,16508,0.92,1100,505,45.91,52,4.73,8,Cancer Gene Census
ENSG00000132170,PPARG,peroxisome proliferator activated receptor gamma,3p25.2,protein_coding,8,1296,0.62,161,16508,0.98,1100,165,15.0,134,12.18,7,Cancer Gene Census
ENSG00000135605,TEC,transient erythroblastopenia of childhood,"4p12, 4p11",protein_coding,8,1296,0.62,146,16508,0.88,1100,98,8.91,196,17.82,8,Cancer Gene Census
ENSG00000135903,PAX3,paired box 3,2q36.1,protein_coding,8,1296,0.62,232,16508,1.41,1100,97,8.82,187,17.0,8,Cancer Gene Census
ENSG00000138081,FBXO11,F-box protein 11,2p16.3,protein_coding,8,1296,0.62,172,16508,1.04,1100,174,15.82,101,9.18,8,Cancer Gene Census
ENSG00000139263,LRIG3,leucine rich repeats and immunoglobulin like domains 3,12q14.1,protein_coding,8,1296,0.62,246,16508,1.49,1100,184,16.73,95,8.64,8,Cancer Gene Census
ENSG00000140538,NTRK3,neurotrophic receptor tyrosine kinase 3,15q25.3,protein_coding,8,1296,0.62,506,16508,3.07,1100,136,12.36,198,18.0,8,Cancer Gene Census
ENSG00000140937,CDH11,cadherin 11,16q21,protein_coding,8,1296,0.62,493,16508,2.99,1100,92,8.36,604,54.91,7,Cancer Gene Census
ENSG00000143437,ARNT,aryl hydrocarbon receptor nuclear translocator,1q21.3,protein_coding,8,1296,0.62,163,16508,0.99,1100,739,67.18,15,1.36,9,Cancer Gene Census
ENSG00000144476,ACKR3,atypical chemokine receptor 3,2q37.3,protein_coding,8,1296,0.62,153,16508,0.93,1100,87,7.91,213,19.36,8,Cancer Gene Census
ENSG00000147257,GPC3,glypican 3,Xq26.2,protein_coding,8,1296,0.62,158,16508,0.96,1100,0,0.0,0,0.0,8,Cancer Gene Census
ENSG00000148737,TCF7L2,transcription factor 7 like 2,"10q25.2, 10q25.3",protein_coding,8,1296,0.62,301,16508,1.82,1100,98,8.91,245,22.27,8,Cancer Gene Census
ENSG00000157765,SLC34A2,solute carrier family 34 member 2,4p15.2,protein_coding,8,1296,0.62,258,16508,1.56,1100,72,6.55,289,26.27,8,Cancer Gene Census
ENSG00000157933,SKI,SKI proto-oncogene,"1p36.33, 1p36.32",protein_coding,8,1296,0.62,116,16508,0.7,1100,21,1.91,75,6.82,8,Cancer Gene Census
ENSG00000164362,TERT,telomerase reverse transcriptase,5p15.33,protein_coding,8,1296,0.62,258,16508,1.56,1100,336,30.55,72,6.55,8,Cancer Gene Census
ENSG00000164754,RAD21,RAD21 cohesin complex component,8q24.11,protein_coding,8,1296,0.62,197,16508,1.19,1100,630,57.27,25,2.27,9,Cancer Gene Census
ENSG00000173757,STAT5B,signal transducer and activator of transcription 5B,17q21.2,protein_coding,8,1296,0.62,206,16508,1.25,1100,202,18.36,291,26.45,8,Cancer Gene Census
ENSG00000174775,HRAS,"HRas proto-oncogene, GTPase",11p15.5,protein_coding,8,1296,0.62,163,16508,0.99,1100,131,11.91,250,22.73,7,Cancer Gene Census
ENSG00000178691,SUZ12,SUZ12 polycomb repressive complex 2 subunit,17q11.2,protein_coding,8,1296,0.62,148,16508,0.9,1100,187,17.0,277,25.18,8,Cancer Gene Census
ENSG00000179583,CIITA,class II major histocompatibility complex transactivator,16p13.13,protein_coding,8,1296,0.62,321,16508,1.94,1100,503,45.73,49,4.45,8,Cancer Gene Census
ENSG00000182578,CSF1R,colony stimulating factor 1 receptor,5q32,protein_coding,8,1296,0.62,247,16508,1.5,1100,184,16.73,169,15.36,8,Cancer Gene Census
ENSG00000182872,RBM10,RNA binding motif protein 10,Xp11.3,protein_coding,8,1296,0.62,316,16508,1.91,1100,0,0.0,0,0.0,8,Cancer Gene Census
ENSG00000183765,CHEK2,checkpoint kinase 2,22q12.1,protein_coding,8,1296,0.62,166,16508,1.01,1100,111,10.09,402,36.55,8,Cancer Gene Census
ENSG00000184481,FOXO4,forkhead box O4,Xq13.1,protein_coding,8,1296,0.62,147,16508,0.89,1100,0,0.0,0,0.0,8,Cancer Gene Census
ENSG00000185811,IKZF1,IKAROS family zinc finger 1,7p12.2,protein_coding,8,1296,0.62,338,16508,2.05,1100,295,26.82,70,6.36,8,Cancer Gene Census
ENSG00000198053,SIRPA,signal regulatory protein alpha,20p13,protein_coding,8,1296,0.62,145,16508,0.88,1100,315,28.64,111,10.09,9,Cancer Gene Census
ENSG00000198400,NTRK1,neurotrophic receptor tyrosine kinase 1,1q23.1,protein_coding,8,1296,0.62,261,16508,1.58,1100,744,67.64,17,1.55,8,Cancer Gene Census
ENSG00000198561,CTNND1,catenin delta 1,11q12.1,protein_coding,8,1296,0.62,273,16508,1.65,1100,182,16.55,177,16.09,8,Cancer Gene Census
ENSG00000198625,MDM4,MDM4 regulator of p53,1q32.1,protein_coding,8,1296,0.62,119,16508,0.72,1100,789,71.73,10,0.91,8,Cancer Gene Census
ENSG00000198900,TOP1,DNA topoisomerase I,20q12,protein_coding,8,1296,0.62,169,16508,1.02,1100,394,35.82,57,5.18,8,Cancer Gene Census
ENSG00000204209,DAXX,death domain associated protein,6p21.32,protein_coding,8,1296,0.62,179,16508,1.08,1100,230,20.91,121,11.0,8,Cancer Gene Census
ENSG00000037280,FLT4,fms related receptor tyrosine kinase 4,5q35.3,protein_coding,7,1296,0.54,477,16508,2.89,1100,230,20.91,137,12.45,7,Cancer Gene Census
ENSG00000066117,SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1",12q13.12,protein_coding,7,1296,0.54,102,16508,0.62,1100,165,15.0,110,10.0,8,Cancer Gene Census
ENSG00000073578,SDHA,succinate dehydrogenase complex flavoprotein subunit A,5p15.33,protein_coding,7,1296,0.54,191,16508,1.16,1100,76,6.91,10,0.91,7,Cancer Gene Census
ENSG00000079805,DNM2,dynamin 2,19p13.2,protein_coding,7,1296,0.54,286,16508,1.73,1100,194,17.64,150,13.64,7,Cancer Gene Census
ENSG00000080824,HSP90AA1,heat shock protein 90 alpha family class A member 1,14q32.31,protein_coding,7,1296,0.54,190,16508,1.15,1100,121,11.0,223,20.27,6,Cancer Gene Census
ENSG00000089280,FUS,FUS RNA binding protein,16p11.2,protein_coding,7,1296,0.54,141,16508,0.85,1100,399,36.27,150,13.64,7,Cancer Gene Census
ENSG00000095002,MSH2,mutS homolog 2,"2p21, 2p16.3",protein_coding,7,1296,0.54,206,16508,1.25,1100,172,15.64,102,9.27,7,Cancer Gene Census
ENSG00000104320,NBN,nibrin,8q21.3,protein_coding,7,1296,0.54,191,16508,1.16,1100,608,55.27,27,2.45,7,Cancer Gene Census
ENSG00000104884,ERCC2,"ERCC excision repair 2, TFIIH core complex helicase subunit",19q13.32,protein_coding,7,1296,0.54,196,16508,1.19,1100,217,19.73,127,11.55,7,Cancer Gene Census
ENSG00000108946,PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha,17q24.2,protein_coding,7,1296,0.54,96,16508,0.58,1100,395,35.91,105,9.55,6,Cancer Gene Census
ENSG00000110841,PPFIBP1,PPFIA binding protein 1,"12p11.23, 12p11.22",protein_coding,7,1296,0.54,194,16508,1.18,1100,222,20.18,95,8.64,7,Cancer Gene Census
ENSG00000110844,PRPF40B,pre-mRNA processing factor 40 homolog B,12q13.12,protein_coding,7,1296,0.54,201,16508,1.22,1100,164,14.91,112,10.18,9,Cancer Gene Census
ENSG00000116044,NFE2L2,"nuclear factor, erythroid 2 like 2",2q31.2,protein_coding,7,1296,0.54,331,16508,2.01,1100,120,10.91,152,13.82,7,Cancer Gene Census
ENSG00000118689,FOXO3,forkhead box O3,6q21,protein_coding,7,1296,0.54,125,16508,0.76,1100,167,15.18,307,27.91,7,Cancer Gene Census
ENSG00000119866,BCL11A,BAF chromatin remodeling complex subunit BCL11A,2p16.1,protein_coding,7,1296,0.54,384,16508,2.33,1100,182,16.55,109,9.91,7,Cancer Gene Census
ENSG00000128191,DGCR8,DGCR8 microprocessor complex subunit,22q11.21,protein_coding,7,1296,0.54,181,16508,1.1,1100,111,10.09,367,33.36,7,Cancer Gene Census
ENSG00000128487,SPECC1,sperm antigen with calponin homology and coiled-coil domains 1,17p11.2,protein_coding,7,1296,0.54,284,16508,1.72,1100,116,10.55,422,38.36,8,Cancer Gene Census
ENSG00000131759,RARA,retinoic acid receptor alpha,17q21.2,protein_coding,7,1296,0.54,147,16508,0.89,1100,254,23.09,253,23.0,7,Cancer Gene Census
ENSG00000138413,IDH1,isocitrate dehydrogenase (NADP(+)) 1,2q34,protein_coding,7,1296,0.54,600,16508,3.63,1100,112,10.18,168,15.27,9,Cancer Gene Census
ENSG00000142611,PRDM16,PR/SET domain 16,1p36.32,protein_coding,7,1296,0.54,380,16508,2.3,1100,81,7.36,354,32.18,7,Cancer Gene Census
ENSG00000152942,RAD17,RAD17 checkpoint clamp loader component,5q13.2,protein_coding,7,1296,0.54,126,16508,0.76,1100,152,13.82,226,20.55,7,Cancer Gene Census
ENSG00000158715,SLC45A3,solute carrier family 45 member 3,1q32.1,protein_coding,7,1296,0.54,137,16508,0.83,1100,784,71.27,12,1.09,7,Cancer Gene Census
ENSG00000162613,FUBP1,far upstream element binding protein 1,1p31.1,protein_coding,7,1296,0.54,229,16508,1.39,1100,133,12.09,259,23.55,7,Cancer Gene Census
ENSG00000163161,ERCC3,"ERCC excision repair 3, TFIIH core complex helicase subunit",2q14.3,protein_coding,7,1296,0.54,179,16508,1.08,1100,93,8.45,167,15.18,7,Cancer Gene Census
ENSG00000163655,GMPS,guanine monophosphate synthase,3q25.31,protein_coding,7,1296,0.54,168,16508,1.02,1100,265,24.09,58,5.27,7,Cancer Gene Census
ENSG00000164330,EBF1,EBF transcription factor 1,5q33.3,protein_coding,7,1296,0.54,269,16508,1.63,1100,188,17.09,169,15.36,7,Cancer Gene Census
ENSG00000164398,ACSL6,acyl-CoA synthetase long chain family member 6,5q31.1,protein_coding,7,1296,0.54,215,16508,1.3,1100,167,15.18,192,17.45,7,Cancer Gene Census
ENSG00000164683,HEY1,hes related family bHLH transcription factor with YRPW motif 1,8q21.13,protein_coding,7,1296,0.54,76,16508,0.46,1100,583,53.0,33,3.0,7,Cancer Gene Census
ENSG00000166949,SMAD3,SMAD family member 3,15q22.33,protein_coding,7,1296,0.54,160,16508,0.97,1100,98,8.91,239,21.73,7,Cancer Gene Census
ENSG00000168036,CTNNB1,catenin beta 1,3p22.1,protein_coding,7,1296,0.54,548,16508,3.32,1100,101,9.18,231,21.0,7,Cancer Gene Census
ENSG00000171310,CHST11,carbohydrate sulfotransferase 11,12q23.3,protein_coding,7,1296,0.54,127,16508,0.77,1100,159,14.45,151,13.73,7,Cancer Gene Census
ENSG00000175387,SMAD2,SMAD family member 2,18q21.1,protein_coding,7,1296,0.54,176,16508,1.07,1100,144,13.09,281,25.55,5,Cancer Gene Census
ENSG00000177606,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",1p32.1,protein_coding,7,1296,0.54,86,16508,0.52,1100,150,13.64,255,23.18,6,Cancer Gene Census
ENSG00000178105,DDX10,DEAD-box helicase 10,11q22.3,protein_coding,7,1296,0.54,174,16508,1.05,1100,92,8.36,468,42.55,7,Cancer Gene Census
ENSG00000183579,ZNRF3,zinc and ring finger 3,22q12.1,protein_coding,7,1296,0.54,207,16508,1.25,1100,110,10.0,405,36.82,8,Cancer Gene Census
ENSG00000185499,MUC1,"mucin 1, cell surface associated",1q22,protein_coding,7,1296,0.54,83,16508,0.5,1100,756,68.73,11,1.0,7,Cancer Gene Census
ENSG00000196220,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,3p25.3,protein_coding,7,1296,0.54,298,16508,1.81,1100,174,15.82,134,12.18,7,Cancer Gene Census
ENSG00000196531,NACA,nascent polypeptide associated complex subunit alpha,12q13.3,protein_coding,7,1296,0.54,341,16508,2.07,1100,174,15.82,102,9.27,7,Cancer Gene Census
ENSG00000197157,SND1,staphylococcal nuclease and tudor domain containing 1,7q32.1,protein_coding,7,1296,0.54,283,16508,1.71,1100,261,23.73,126,11.45,7,Cancer Gene Census
ENSG00000198354,DCAF12L2,DDB1 and CUL4 associated factor 12 like 2,Xq25,protein_coding,7,1296,0.54,394,16508,2.39,1100,0,0.0,0,0.0,7,Cancer Gene Census
ENSG00000221829,FANCG,FA complementation group G,9p13.3,protein_coding,7,1296,0.54,114,16508,0.69,1100,175,15.91,200,18.18,7,Cancer Gene Census
ENSG00000002834,LASP1,LIM and SH3 protein 1,17q12,protein_coding,6,1296,0.46,75,16508,0.45,1100,262,23.82,248,22.55,6,Cancer Gene Census
ENSG00000009709,PAX7,paired box 7,1p36.13,protein_coding,6,1296,0.46,201,16508,1.22,1100,67,6.09,372,33.82,6,Cancer Gene Census
ENSG00000062822,POLD1,"DNA polymerase delta 1, catalytic subunit",19q13.33,protein_coding,6,1296,0.46,252,16508,1.53,1100,233,21.18,107,9.73,6,Cancer Gene Census
ENSG00000070756,PABPC1,poly(A) binding protein cytoplasmic 1,8q22.3,protein_coding,6,1296,0.46,128,16508,0.78,1100,626,56.91,28,2.55,6,Cancer Gene Census
ENSG00000104408,EIF3E,eukaryotic translation initiation factor 3 subunit E,8q23.1,protein_coding,6,1296,0.46,148,16508,0.9,1100,628,57.09,29,2.64,5,Cancer Gene Census
ENSG00000105221,AKT2,AKT serine/threonine kinase 2,19q13.2,protein_coding,6,1296,0.46,167,16508,1.01,1100,233,21.18,109,9.91,6,Cancer Gene Census
ENSG00000105656,ELL,elongation factor for RNA polymerase II,19p13.11,protein_coding,6,1296,0.46,129,16508,0.78,1100,217,19.73,120,10.91,6,Cancer Gene Census
ENSG00000109906,ZBTB16,zinc finger and BTB domain containing 16,11q23.2,protein_coding,6,1296,0.46,226,16508,1.37,1100,83,7.55,493,44.82,6,Cancer Gene Census
ENSG00000112576,CCND3,cyclin D3,6p21.1,protein_coding,6,1296,0.46,104,16508,0.63,1100,225,20.45,125,11.36,6,Cancer Gene Census
ENSG00000114354,TFG,trafficking from ER to golgi regulator,3q12.2,protein_coding,6,1296,0.46,82,16508,0.5,1100,208,18.91,74,6.73,6,Cancer Gene Census
ENSG00000115808,STRN,striatin,2p22.2,protein_coding,6,1296,0.46,159,16508,0.96,1100,167,15.18,113,10.27,6,Cancer Gene Census
ENSG00000121966,CXCR4,C-X-C motif chemokine receptor 4,2q22.1,protein_coding,6,1296,0.46,134,16508,0.81,1100,95,8.64,174,15.82,6,Cancer Gene Census
ENSG00000125354,SEPTIN6,septin 6,Xq24,protein_coding,6,1296,0.46,161,16508,0.98,1100,0,0.0,0,0.0,6,Cancer Gene Census
ENSG00000125618,PAX8,paired box 8,2q14.1,protein_coding,6,1296,0.46,139,16508,0.84,1100,71,6.45,95,8.64,6,Cancer Gene Census
ENSG00000126746,ZNF384,zinc finger protein 384,12p13.31,protein_coding,6,1296,0.46,131,16508,0.79,1100,228,20.73,126,11.45,6,Cancer Gene Census
ENSG00000129993,CBFA2T3,CBFA2/RUNX1 partner transcriptional co-repressor 3,16q24.3,protein_coding,6,1296,0.46,169,16508,1.02,1100,99,9.0,620,56.36,6,Cancer Gene Census
ENSG00000132155,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase",3p25.2,protein_coding,6,1296,0.46,144,16508,0.87,1100,168,15.27,135,12.27,6,Cancer Gene Census
ENSG00000135100,HNF1A,HNF1 homeobox A,12q24.31,protein_coding,6,1296,0.46,221,16508,1.34,1100,165,15.0,157,14.27,6,Cancer Gene Census
ENSG00000135679,MDM2,MDM2 proto-oncogene,12q15,protein_coding,6,1296,0.46,111,16508,0.67,1100,229,20.82,73,6.64,6,Cancer Gene Census
ENSG00000136167,LCP1,lymphocyte cytosolic protein 1,13q14.13,protein_coding,6,1296,0.46,163,16508,0.99,1100,78,7.09,404,36.73,6,Cancer Gene Census
ENSG00000136504,KAT7,lysine acetyltransferase 7,17q21.33,protein_coding,6,1296,0.46,149,16508,0.9,1100,323,29.36,171,15.55,7,Cancer Gene Census
ENSG00000136826,KLF4,Kruppel like factor 4,9q31.2,protein_coding,6,1296,0.46,119,16508,0.72,1100,132,12.0,222,20.18,4,Cancer Gene Census
ENSG00000136997,MYC,"MYC proto-oncogene, bHLH transcription factor",8q24.21,protein_coding,6,1296,0.46,177,16508,1.07,1100,646,58.73,25,2.27,6,Cancer Gene Census
ENSG00000140577,CRTC3,CREB regulated transcription coactivator 3,15q26.1,protein_coding,6,1296,0.46,132,16508,0.8,1100,154,14.0,198,18.0,6,Cancer Gene Census
ENSG00000141380,SS18,SS18 subunit of BAF chromatin remodeling complex,18q11.2,protein_coding,6,1296,0.46,83,16508,0.5,1100,166,15.09,246,22.36,6,Cancer Gene Census
ENSG00000143294,PRCC,proline rich mitotic checkpoint control factor,1q23.1,protein_coding,6,1296,0.46,117,16508,0.71,1100,742,67.45,17,1.55,5,Cancer Gene Census
ENSG00000145216,FIP1L1,factor interacting with PAPOLA and CPSF1,4q12,protein_coding,6,1296,0.46,152,16508,0.92,1100,138,12.55,190,17.27,6,Cancer Gene Census
ENSG00000146232,NFKBIE,NFKB inhibitor epsilon,6p21.1,protein_coding,6,1296,0.46,79,16508,0.48,1100,221,20.09,125,11.36,6,Cancer Gene Census
ENSG00000147655,RSPO2,R-spondin 2,8q23.1,protein_coding,6,1296,0.46,138,16508,0.84,1100,626,56.91,30,2.73,6,Cancer Gene Census
ENSG00000151702,FLI1,"Fli-1 proto-oncogene, ETS transcription factor",11q24.3,protein_coding,6,1296,0.46,201,16508,1.22,1100,91,8.27,458,41.64,6,Cancer Gene Census
ENSG00000153944,MSI2,musashi RNA binding protein 2,17q22,protein_coding,6,1296,0.46,119,16508,0.72,1100,358,32.55,141,12.82,6,Cancer Gene Census
ENSG00000159784,FAM131B,family with sequence similarity 131 member B,7q34,protein_coding,6,1296,0.46,152,16508,0.92,1100,266,24.18,124,11.27,6,Cancer Gene Census
ENSG00000162924,REL,"REL proto-oncogene, NF-kB subunit",2p16.1,protein_coding,6,1296,0.46,128,16508,0.78,1100,183,16.64,108,9.82,6,Cancer Gene Census
ENSG00000165025,SYK,spleen associated tyrosine kinase,9q22.2,protein_coding,6,1296,0.46,178,16508,1.08,1100,135,12.27,206,18.73,6,Cancer Gene Census
ENSG00000167751,KLK2,kallikrein related peptidase 2,19q13.33,protein_coding,6,1296,0.46,97,16508,0.59,1100,234,21.27,103,9.36,6,Cancer Gene Census
ENSG00000169032,MAP2K1,mitogen-activated protein kinase kinase 1,15q22.31,protein_coding,6,1296,0.46,148,16508,0.9,1100,100,9.09,237,21.55,7,Cancer Gene Census
ENSG00000169696,ASPSCR1,"ASPSCR1 tether for SLC2A4, UBX domain containing",17q25.3,protein_coding,6,1296,0.46,139,16508,0.84,1100,348,31.64,142,12.91,6,Cancer Gene Census
ENSG00000179348,GATA2,GATA binding protein 2,3q21.3,protein_coding,6,1296,0.46,130,16508,0.79,1100,203,18.45,91,8.27,6,Cancer Gene Census
ENSG00000180611,MB21D2,Mab-21 domain containing 2,3q29,protein_coding,6,1296,0.46,198,16508,1.2,1100,287,26.09,58,5.27,6,Cancer Gene Census
ENSG00000180644,PRF1,perforin 1,10q22.1,protein_coding,6,1296,0.46,172,16508,1.04,1100,137,12.45,175,15.91,6,Cancer Gene Census
ENSG00000182866,LCK,"LCK proto-oncogene, Src family tyrosine kinase",1p35.2,protein_coding,6,1296,0.46,167,16508,1.01,1100,104,9.45,287,26.09,6,Cancer Gene Census
ENSG00000183742,MACC1,MET transcriptional regulator MACC1,7p21.1,protein_coding,6,1296,0.46,234,16508,1.42,1100,318,28.91,81,7.36,6,Cancer Gene Census
ENSG00000184640,SEPTIN9,septin 9,17q25.3,protein_coding,6,1296,0.46,185,16508,1.12,1100,363,33.0,133,12.09,6,Cancer Gene Census
ENSG00000185177,ZNF479,zinc finger protein 479,7p11.2,protein_coding,6,1296,0.46,389,16508,2.36,1100,298,27.09,56,5.09,6,Cancer Gene Census
ENSG00000187164,SHTN1,shootin 1,10q25.3,protein_coding,6,1296,0.46,151,16508,0.91,1100,102,9.27,236,21.45,6,Cancer Gene Census
ENSG00000196092,PAX5,paired box 5,9p13.2,protein_coding,6,1296,0.46,252,16508,1.53,1100,165,15.0,209,19.0,6,Cancer Gene Census
ENSG00000196588,MRTFA,myocardin related transcription factor A,"22q13.1, 22q13.2",protein_coding,6,1296,0.46,205,16508,1.24,1100,112,10.18,420,38.18,6,Cancer Gene Census
ENSG00000213672,NCKIPSD,NCK interacting protein with SH3 domain,3p21.31,protein_coding,6,1296,0.46,119,16508,0.72,1100,82,7.45,276,25.09,6,Cancer Gene Census
ENSG00000244405,ETV5,ETS variant transcription factor 5,3q27.2,protein_coding,6,1296,0.46,161,16508,0.98,1100,287,26.09,51,4.64,6,Cancer Gene Census
ENSG00000275023,MLLT6,"MLLT6, PHD finger containing",17q12,protein_coding,6,1296,0.46,212,16508,1.28,1100,251,22.82,256,23.27,6,Cancer Gene Census
ENSG00000007312,CD79B,CD79b molecule,17q23.3,protein_coding,5,1296,0.39,68,16508,0.41,1100,395,35.91,107,9.73,5,Cancer Gene Census
ENSG00000023445,BIRC3,baculoviral IAP repeat containing 3,11q22.2,protein_coding,5,1296,0.39,151,16508,0.91,1100,112,10.18,426,38.73,5,Cancer Gene Census
ENSG00000026103,FAS,Fas cell surface death receptor,10q23.31,protein_coding,5,1296,0.39,142,16508,0.86,1100,41,3.73,158,14.36,5,Cancer Gene Census
ENSG00000029363,BCLAF1,BCL2 associated transcription factor 1,6q23.3,protein_coding,5,1296,0.39,242,16508,1.47,1100,165,15.0,263,23.91,5,Cancer Gene Census
ENSG00000033030,ZCCHC8,zinc finger CCHC-type containing 8,12q24.31,protein_coding,5,1296,0.39,143,16508,0.87,1100,162,14.73,160,14.55,6,Cancer Gene Census
ENSG00000047932,GOPC,golgi associated PDZ and coiled-coil motif containing,6q22.1,protein_coding,5,1296,0.39,90,16508,0.55,1100,155,14.09,286,26.0,5,Cancer Gene Census
ENSG00000069399,BCL3,BCL3 transcription coactivator,19q13.32,protein_coding,5,1296,0.39,95,16508,0.58,1100,216,19.64,125,11.36,5,Cancer Gene Census
ENSG00000071564,TCF3,transcription factor 3,19p13.3,protein_coding,5,1296,0.39,139,16508,0.84,1100,119,10.82,260,23.64,5,Cancer Gene Census
ENSG00000072694,FCGR2B,Fc fragment of IgG receptor IIb,1q23.3,protein_coding,5,1296,0.39,96,16508,0.58,1100,758,68.91,14,1.27,5,Cancer Gene Census
ENSG00000073584,SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1",17q21.2,protein_coding,5,1296,0.39,91,16508,0.55,1100,245,22.27,265,24.09,5,Cancer Gene Census
ENSG00000073921,PICALM,phosphatidylinositol binding clathrin assembly protein,11q14.2,protein_coding,5,1296,0.39,143,16508,0.87,1100,152,13.82,340,30.91,5,Cancer Gene Census
ENSG00000074266,EED,embryonic ectoderm development,11q14.2,protein_coding,5,1296,0.39,118,16508,0.71,1100,148,13.45,343,31.18,5,Cancer Gene Census
ENSG00000076685,NT5C2,"5'-nucleotidase, cytosolic II","10q24.32, 10q24.33",protein_coding,5,1296,0.39,110,16508,0.67,1100,91,8.27,236,21.45,5,Cancer Gene Census
ENSG00000100105,PATZ1,POZ/BTB and AT hook containing zinc finger 1,22q12.2,protein_coding,5,1296,0.39,160,16508,0.97,1100,117,10.64,401,36.45,5,Cancer Gene Census
ENSG00000100814,CCNB1IP1,cyclin B1 interacting protein 1,14q11.2,protein_coding,5,1296,0.39,72,16508,0.44,1100,174,15.82,170,15.45,5,Cancer Gene Census
ENSG00000102145,GATA1,GATA binding protein 1,Xp11.23,protein_coding,5,1296,0.39,125,16508,0.76,1100,0,0.0,0,0.0,4,Cancer Gene Census
ENSG00000104419,NDRG1,N-myc downstream regulated 1,8q24.22,protein_coding,5,1296,0.39,120,16508,0.73,1100,597,54.27,50,4.55,5,Cancer Gene Census
ENSG00000106462,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit,7q36.1,protein_coding,5,1296,0.39,223,16508,1.35,1100,246,22.36,139,12.64,5,Cancer Gene Census
ENSG00000107864,CPEB3,cytoplasmic polyadenylation element binding protein 3,10q23.32,protein_coding,5,1296,0.39,107,16508,0.65,1100,42,3.82,151,13.73,5,Cancer Gene Census
ENSG00000109132,PHOX2B,paired like homeobox 2B,4p13,protein_coding,5,1296,0.39,137,16508,0.83,1100,91,8.27,258,23.45,5,Cancer Gene Census
ENSG00000109220,CHIC2,cysteine rich hydrophobic domain 2,4q12,protein_coding,5,1296,0.39,40,16508,0.24,1100,139,12.64,192,17.45,5,Cancer Gene Census
ENSG00000110367,DDX6,DEAD-box helicase 6,11q23.3,protein_coding,5,1296,0.39,82,16508,0.5,1100,93,8.45,472,42.91,5,Cancer Gene Census
ENSG00000112175,BMP5,bone morphogenetic protein 5,6p12.1,protein_coding,5,1296,0.39,262,16508,1.59,1100,221,20.09,123,11.18,7,Cancer Gene Census
ENSG00000118515,SGK1,serum/glucocorticoid regulated kinase 1,6q23.2,protein_coding,5,1296,0.39,213,16508,1.29,1100,172,15.64,264,24.0,5,Cancer Gene Census
ENSG00000119335,SET,SET nuclear proto-oncogene,9q34.11,protein_coding,5,1296,0.39,78,16508,0.47,1100,139,12.64,201,18.27,5,Cancer Gene Census
ENSG00000119414,PPP6C,protein phosphatase 6 catalytic subunit,9q33.3,protein_coding,5,1296,0.39,122,16508,0.74,1100,155,14.09,191,17.36,5,Cancer Gene Census
ENSG00000122642,FKBP9,FKBP prolyl isomerase 9,7p14.3,protein_coding,5,1296,0.39,153,16508,0.93,1100,314,28.55,69,6.27,5,Cancer Gene Census
ENSG00000126353,CCR7,C-C motif chemokine receptor 7,17q21.2,protein_coding,5,1296,0.39,94,16508,0.57,1100,244,22.18,264,24.0,5,Cancer Gene Census
ENSG00000136754,ABI1,abl interactor 1,10p12.1,protein_coding,5,1296,0.39,93,16508,0.56,1100,219,19.91,112,10.18,5,Cancer Gene Census
ENSG00000138115,CYP2C8,cytochrome P450 family 2 subfamily C member 8,10q23.33,protein_coding,5,1296,0.39,176,16508,1.07,1100,84,7.64,210,19.09,5,Cancer Gene Census
