Gene Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Regulation,Project ID
HOXC11,507.708289305692,3.56415299181433,0.195201417683964,18.258847881857,1.7596508369197501e-74,3.8771900269015e-73,Upregulated,Project_TCGA-BRCA
HOXC12,322.922731008843,4.07682031628814,0.278734316893575,14.6261872657923,1.91206049655277e-48,2.00576276269228e-47,Upregulated,Project_TCGA-BRCA
HOXC13,589.130597076968,2.96754379890458,0.164671309406826,18.0210129475145,1.3328069115180299e-72,2.80075958306297e-71,Upregulated,Project_TCGA-BRCA
HOXD12,2.73083989785738,2.18435319964885,0.359323671617031,6.07906846164297,1.2088274330117702e-09,2.7322831014537304e-09,Upregulated,Project_TCGA-BRCA
HPD,48.1238522802995,-2.80283721636268,0.161510911989577,-17.3538566641464,1.84435779734739e-67,3.28218349314637e-66,Downregulated,Project_TCGA-BRCA
HPN,2283.15718352074,2.20924958714796,0.147467974088923,14.9812160965593,9.7418042790326e-51,1.0986684178814199e-49,Upregulated,Project_TCGA-BRCA
HPSE2,109.576568857291,-3.19587689609404,0.207415144264284,-15.4081174131717,1.44356295315036e-53,1.77017813890712e-52,Downregulated,Project_TCGA-BRCA
HS3ST4,58.2756628181196,-2.7528696823231,0.315837614469972,-8.71609192889475,2.87969520843704e-18,9.814491944676649e-18,Downregulated,Project_TCGA-BRCA
HS3ST5,17.6701746852804,2.54402113608702,0.288015264554437,8.83293855977617,1.0196103402454499e-18,3.55316548773145e-18,Upregulated,Project_TCGA-BRCA
HS6ST3,710.84052619442,2.82802901897328,0.217349218645806,13.0114524293821,1.0532105131807e-38,8.01902325987267e-38,Upregulated,Project_TCGA-BRCA
HSD11B1,242.659277094726,-2.76599338421134,0.144598669386234,-19.1287609765147,1.45491201458704e-81,3.83821518226596e-80,Downregulated,Project_TCGA-BRCA
HSD17B13,57.4532943359849,-5.00920249531837,0.175679466359148,-28.5133066438047,8.01259992786598e-179,1.81886018362558e-176,Downregulated,Project_TCGA-BRCA
HSD17B6,294.026769098805,2.99908262385506,0.0969444383913181,30.9360977650849,3.9080550695005e-210,2.24391326667026e-207,Upregulated,Project_TCGA-BRCA
HSH2D,1176.07428704311,2.64736607853864,0.145916138666793,18.1430656178755,1.45674107222988e-73,3.14933546091602e-72,Upregulated,Project_TCGA-BRCA
HSPB2,0.86675453376987,-2.57981177632943,0.220915073060986,-11.6778440718585,1.65438442680611e-31,9.71919734580468e-31,Downregulated,Project_TCGA-BRCA
HSPB6,400.953279275392,-4.5024796944472,0.168437700749217,-26.7308308913029,2.0630715572227e-157,2.68501886267343e-155,Downregulated,Project_TCGA-BRCA
HSPB7,973.936993536744,-5.15141193197521,0.159878924024018,-32.2207067843496,9.052733656870909e-228,9.30144560260178e-225,Downregulated,Project_TCGA-BRCA
HTN1,2.59480861670983,2.73452898183626,0.761866880812015,3.58924774223252,0.0003316335653239,0.0005303203196473,Upregulated,Project_TCGA-BRCA
HTR1A,1.45484049366916,2.49297376728084,0.377959129854592,6.59588185696145,4.2273546906356097e-11,1.03442489684869e-10,Upregulated,Project_TCGA-BRCA
HTR1D,70.3499490536104,3.63029276056996,0.179040617333893,20.27636418277,2.0794559412268e-91,6.96314560628295e-90,Upregulated,Project_TCGA-BRCA
HTR1E,6.79602367539527,3.57296795018349,0.391589617700395,9.12426629481571,7.22238046236012e-20,2.63050954078721e-19,Upregulated,Project_TCGA-BRCA
HTR2A,47.4100430849301,-2.47795369029041,0.180847962653081,-13.7018612426607,9.895477696043709e-43,8.566719094552789e-42,Downregulated,Project_TCGA-BRCA
HTR2C,6.17754222837467,2.00330721200482,0.446217064045073,4.48953519133564,7.13787549047221e-06,1.28749519842002e-05,Upregulated,Project_TCGA-BRCA
HTR3A,20.8952871992462,2.49905397255196,0.266289779921872,9.38471605363588,6.30861919395789e-21,2.40259196067979e-20,Upregulated,Project_TCGA-BRCA
HUS1B,25.3820572793605,2.21186182967258,0.232616376377975,9.50862473275981,1.9319972019434602e-21,7.51174056489549e-21,Upregulated,Project_TCGA-BRCA
IAPP,1.07904307360079,2.17583466983088,0.777139519012229,2.7997992851997,0.0051134390504481,0.0074152842922929,Upregulated,Project_TCGA-BRCA
IBSP,162.280995752581,6.93987328627784,0.219546431812304,31.6100481751893,2.6866574306841302e-219,2.01726639853137e-216,Upregulated,Project_TCGA-BRCA
IFI6,21324.4010857563,2.87882068137472,0.160196945273776,17.9705092157333,3.31656505196246e-72,6.89520585137498e-71,Upregulated,Project_TCGA-BRCA
IFITM5,9.08426942867646,2.06624248113329,0.347299082170846,5.94946139280855,2.6902628693317604e-09,5.96336002442314e-09,Upregulated,Project_TCGA-BRCA
IFNB1,2.72767982296064,3.42894482403954,0.324491548479791,10.5671313786254,4.23243152882286e-26,2.01771741894212e-25,Upregulated,Project_TCGA-BRCA
IFNL1,8.45194383639437,3.09021213932655,0.272052098831087,11.3588983602924,6.69839732175197e-30,3.7276542906283297e-29,Upregulated,Project_TCGA-BRCA
IFNL2,3.96540996770411,4.21101515373113,0.350908579706125,12.0003197335834,3.53926510234682e-33,2.21737911835734e-32,Upregulated,Project_TCGA-BRCA
IFNL3,4.08508437754757,4.12027498736773,0.340963791849175,12.0842009792944,1.28008517798552e-33,8.174623109137509e-33,Upregulated,Project_TCGA-BRCA
IGF1,200.432190928075,-2.51541228227552,0.14176225168749,-17.7438792932032,1.9219629109254698e-70,3.72597417548034e-69,Downregulated,Project_TCGA-BRCA
IGF2BP1,26.6492670262124,3.09760453312915,0.210627530756819,14.7065510477142,5.85146457376496e-49,6.2627352746184e-48,Upregulated,Project_TCGA-BRCA
IGF2BP3,46.3703980817913,2.24329242885458,0.241579071803151,9.28595516205356,1.6026318994439e-20,6.0004948103076e-20,Upregulated,Project_TCGA-BRCA
IGFALS,248.706166597805,2.85594562494512,0.195709304102956,14.592794338703,3.12145701475064e-48,3.25171205133202e-47,Upregulated,Project_TCGA-BRCA
IGFBP1,20.8175905135341,-2.7773367121216,0.290777893984459,-9.55140252948541,1.2795217284886101e-21,5.0178431465557805e-21,Downregulated,Project_TCGA-BRCA
IGFBP6,1078.09367743821,-3.22161454961015,0.124058276386873,-25.9685580312564,1.12236198809603e-148,1.25204289894918e-146,Downregulated,Project_TCGA-BRCA
IGFBPL1,187.633949548962,2.75869156476476,0.181759456179521,15.1777058687942,4.96857601631445e-52,5.81862873368271e-51,Upregulated,Project_TCGA-BRCA
IGFL2,94.9124181309913,3.11394969981944,0.182610521717006,17.0524111674418,3.3540711462124203e-65,5.61562409231208e-64,Upregulated,Project_TCGA-BRCA
IGFL3,29.038953046005,4.91159016759116,0.280193056352871,17.5293072266772,8.560611521258989e-69,1.58859560948686e-67,Upregulated,Project_TCGA-BRCA
IGSF10,551.638076377449,-2.76438295497003,0.179777358896903,-15.376702449808,2.34594988513112e-53,2.8641421924659e-52,Downregulated,Project_TCGA-BRCA
IGSF23,9.96185544305775,2.13344897854192,0.262715131581219,8.12076931275791,4.63237807176363e-16,1.44231714062152e-15,Upregulated,Project_TCGA-BRCA
IHO1,51.9390996987311,-2.00407206315369,0.109744262948096,-18.2612922928055,1.6826117691591001e-74,3.71583110379231e-73,Downregulated,Project_TCGA-BRCA
IL12B,18.5807871357823,2.13260618286604,0.192030648153001,11.105551136644,1.17887802912543e-28,6.21162129138639e-28,Upregulated,Project_TCGA-BRCA
IL17B,71.0421479738354,-2.06728929016951,0.198639670676618,-10.4072327704118,2.29804613905983e-25,1.06410001723734e-24,Downregulated,Project_TCGA-BRCA
IL17C,4.74267948994493,2.70551915321791,0.27196013274907,9.94821971099059,2.5673480007306102e-23,1.08601880108912e-22,Upregulated,Project_TCGA-BRCA
IL17D,104.138728743023,-2.03029188669955,0.0983426567164923,-20.6450786920735,1.0808639896598e-94,3.91477306236339e-93,Downregulated,Project_TCGA-BRCA
IL17REL,57.4678589911986,3.51093242416281,0.210438818448933,16.6838630345894,1.71744667042684e-62,2.6546313460073404e-61,Upregulated,Project_TCGA-BRCA
IL19,33.5259414158741,3.78575965733039,0.221949532949184,17.0568489468151,3.10878426945564e-65,5.21837373244307e-64,Upregulated,Project_TCGA-BRCA
IL20,290.127262763537,3.42591191873486,0.249247520441911,13.7450190584074,5.4558687746006494e-43,4.7676575746532594e-42,Upregulated,Project_TCGA-BRCA
IL21,11.1570865022652,4.22029974009242,0.325234846512642,12.9761610274696,1.67045750736057e-38,1.26545096851739e-37,Upregulated,Project_TCGA-BRCA
IL21R,243.671646068303,2.60495247368251,0.135134288131799,19.27676912866,8.417251974704049e-83,2.2917934874500997e-81,Upregulated,Project_TCGA-BRCA
IL24,40.5100562287121,2.05840225313715,0.169931864085017,12.1131034736801,9.00223753337658e-34,5.77527706626939e-33,Upregulated,Project_TCGA-BRCA
IL33,1088.35539929326,-2.72589588603973,0.164299086888353,-16.5910592545902,8.08812065477403e-62,1.22495183415437e-60,Downregulated,Project_TCGA-BRCA
IL36RN,10.9999856385708,2.62205918824687,0.337930972074709,7.75915617366729,8.54963163387967e-15,2.52123729239575e-14,Upregulated,Project_TCGA-BRCA
IL4I1,634.68700920739,2.68107277418338,0.136247846647654,19.6779093405918,3.33477742373426e-86,9.8489447603843e-85,Upregulated,Project_TCGA-BRCA
IL6,204.384055004557,-2.81202230905162,0.193562498525982,-14.5277227276242,8.08642958446436e-48,8.29985690577882e-47,Downregulated,Project_TCGA-BRCA
ILDR2,105.787435154032,2.26807252567051,0.129121806338737,17.5653717213378,4.5371250615526004e-69,8.48407619268486e-68,Upregulated,Project_TCGA-BRCA
INA,38.471595295875,2.78903021316323,0.2820267339932,9.88924054706981,4.6353094797236405e-23,1.9401910733954698e-22,Upregulated,Project_TCGA-BRCA
INHBA,4447.50659562253,3.39588997223636,0.114863906732525,29.5644651904807,4.28033606975284e-192,1.49215572774491e-189,Upregulated,Project_TCGA-BRCA
INHBE,5.5229043871361,2.08531879528274,0.249930738374013,8.34358674266841,7.20705328889923e-17,2.3228676623062697e-16,Upregulated,Project_TCGA-BRCA
INMT,316.927989665973,-2.54709193580639,0.135715224747955,-18.7679159839049,1.38201524046245e-78,3.37668354496971e-77,Downregulated,Project_TCGA-BRCA
INSM1,235.382926246707,4.54578208384172,0.28883392361934,15.7383939769925,8.2511363698439e-56,1.07242799075961e-54,Upregulated,Project_TCGA-BRCA
INSYN2A,754.995604213796,3.93694401414269,0.234095066450772,16.81771458849,1.81007782471461e-63,2.8798972529811397e-62,Upregulated,Project_TCGA-BRCA
INSYN2B,245.93746077588,-3.53486020020399,0.190682508772133,-18.5379362950808,1.02063645506017e-76,2.36637350067513e-75,Downregulated,Project_TCGA-BRCA
IQANK1,3252.04967220981,2.1771540889514,0.0932482871780253,23.3479257886515,1.4466727143727502e-120,9.29702156753095e-119,Upregulated,Project_TCGA-BRCA
IQGAP3,2241.26692918033,3.68863186582495,0.113895991719677,32.3859673209878,4.32608940357105e-230,4.691884296473e-227,Upregulated,Project_TCGA-BRCA
IQSEC3,111.117165014866,-2.12725687225688,0.138769321153451,-15.3294464120391,4.8611169177846105e-53,5.86881412918932e-52,Downregulated,Project_TCGA-BRCA
IRX6,157.638592334899,-2.44508171070316,0.19338314905189,-12.6437164907635,1.21187393975002e-36,8.66600844388273e-36,Downregulated,Project_TCGA-BRCA
ISG15,7039.26939411038,3.52518733101378,0.169256788544548,20.8274501798547,2.44115936577076e-96,9.16467560357246e-95,Upregulated,Project_TCGA-BRCA
ISL2,8.02346557540552,2.50110770622338,0.306445667576811,8.16166769790105,3.3043021898307003e-16,1.03641689186817e-15,Upregulated,Project_TCGA-BRCA
ISM1,846.476966168978,-2.20440822899305,0.122879897180757,-17.9395351035357,5.79378070785719e-72,1.1893395055603399e-70,Downregulated,Project_TCGA-BRCA
ISX,4.04455049425314,2.43203818390927,0.470827541574329,5.16545437375466,2.3985553418634e-07,4.74365286028338e-07,Upregulated,Project_TCGA-BRCA
ITGA7,1741.13226826469,-3.67097260275132,0.128742314578873,-28.5141106462112,7.830779634225699e-179,1.7984997649335797e-176,Downregulated,Project_TCGA-BRCA
ITIH2,111.569558507584,-2.30579881693198,0.214694740735167,-10.7398942751758,6.61200611472992e-27,3.24320561235572e-26,Downregulated,Project_TCGA-BRCA
ITIH5,2998.85949470413,-4.02029474475581,0.13611215291188,-29.5366332744628,9.751485458207469e-192,3.28221550198494e-189,Downregulated,Project_TCGA-BRCA
ITLN1,4.60394504795251,-2.47002298211547,0.251218070832915,-9.83218672894862,8.182248574014881e-23,3.38706227018487e-22,Downregulated,Project_TCGA-BRCA
ITLN2,2.88417602328229,2.65361809335219,0.391232583621582,6.78271239268478,1.1794028503797498e-11,2.9708777348533396e-11,Upregulated,Project_TCGA-BRCA
ITM2A,1726.42622072053,-2.23063093109044,0.12771960678106,-17.4650626267135,2.64410938202448e-68,4.80617349682326e-67,Downregulated,Project_TCGA-BRCA
ITPKA,83.0559977955907,3.33791580103648,0.169380111151566,19.7066572830952,1.89049913090288e-86,5.61740091833882e-85,Upregulated,Project_TCGA-BRCA
ITPRIPL1,187.693933892498,-2.36421643136394,0.12117025248833,-19.5115251706819,8.76283314066729e-85,2.50832886469365e-83,Downregulated,Project_TCGA-BRCA
IVL,44.7661457100496,3.37166860842413,0.349886174342887,9.63647281792822,5.608191158324e-22,2.24029277251486e-21,Upregulated,Project_TCGA-BRCA
JAKMIP1,8.70021844221943,2.55469010139757,0.207469663350218,12.3135597761353,7.65698831944046e-35,5.106926066693429e-34,Upregulated,Project_TCGA-BRCA
JAM2,1183.30947205274,-2.07646319550859,0.0939331884754336,-22.1057458946115,2.78298560893165e-108,1.38949987359498e-106,Downregulated,Project_TCGA-BRCA
JPH2,633.831915546936,-2.46542443610617,0.158003140897392,-15.603641940936,6.87572868757585e-55,8.744493513931971e-54,Downregulated,Project_TCGA-BRCA
JPH3,77.2933856595119,2.41482212883383,0.188363533204013,12.8200086702472,1.26686357238715e-37,9.31163804975226e-37,Upregulated,Project_TCGA-BRCA
JPT1,6730.70070899286,2.19836468555936,0.0981083658263354,22.4075150680907,3.3248015300597202e-111,1.73547527994187e-109,Upregulated,Project_TCGA-BRCA
KCNA1,46.1054584139941,-2.10204205267007,0.196493437883254,-10.697772278375,1.04254494776292e-26,5.08432737202789e-26,Downregulated,Project_TCGA-BRCA
KCNA2,69.9292366527514,-2.92364306628243,0.176103273660753,-16.6018666519202,6.75569118280536e-62,1.02474439215794e-60,Downregulated,Project_TCGA-BRCA
KCNA4,5.52752445130375,-3.33845711181912,0.304020484620748,-10.9810268738427,4.7153301707217e-28,2.42371447058528e-27,Downregulated,Project_TCGA-BRCA
KCNB1,331.706270684458,-2.92813904996638,0.175895376907896,-16.6470495213734,3.17893435784487e-62,4.86738482618411e-61,Downregulated,Project_TCGA-BRCA
KCNE1,21.3049070817984,-2.48035143326792,0.158326178508222,-15.6660853981207,2.57987474979393e-55,3.31780730339112e-54,Downregulated,Project_TCGA-BRCA
KCNE1B,8.63148209642373,-3.03198346270639,0.214551013238616,-14.1317601671465,2.42018553953304e-45,2.28245710641372e-44,Downregulated,Project_TCGA-BRCA
KCNE4,4368.81029266671,2.5729068722119,0.185728005899549,13.8530904897749,1.21854388764294e-43,1.09121164103512e-42,Upregulated,Project_TCGA-BRCA
KCNF1,489.497809826017,3.46366740962411,0.221655427030829,15.6263595979645,4.81539574291645e-55,6.148211621531381e-54,Upregulated,Project_TCGA-BRCA
KCNG1,245.04002763825,2.23821931289932,0.236742547432593,9.45423345812648,3.2539735172201403e-21,1.2536820801889e-20,Upregulated,Project_TCGA-BRCA
KCNG3,31.166640257347,2.81882418885183,0.187811271033509,15.0088126944676,6.4288173459961e-51,7.30945674015934e-50,Upregulated,Project_TCGA-BRCA
KCNH1,105.70661896392,2.6690804063063,0.18775384334033,14.2158496402559,7.30593040701289e-46,7.015561898952571e-45,Upregulated,Project_TCGA-BRCA
KCNH2,316.285592705237,2.29770083725476,0.194144366608426,11.8350116328075,2.57307829742565e-32,1.5658240187762902e-31,Upregulated,Project_TCGA-BRCA
KCNH6,16.3599440437268,2.98578021598331,0.271636901283992,10.991806348364,4.18466059357146e-28,2.15434979186978e-27,Upregulated,Project_TCGA-BRCA
KCNH8,62.3698218445263,-2.01770353968893,0.202500293302151,-9.96395366538215,2.1916943003801502e-23,9.30338250315747e-23,Downregulated,Project_TCGA-BRCA
KCNIP2,768.455252729562,-5.04935271833295,0.158627755038838,-31.8314579759177,2.3769099466631698e-222,1.9334181657815998e-219,Downregulated,Project_TCGA-BRCA
KCNJ10,72.3153905870655,2.29583611499451,0.15387105253294,14.920519988664,2.42377180609857e-50,2.7053672497802298e-49,Upregulated,Project_TCGA-BRCA
KCNJ16,112.097784633903,-2.79968273821586,0.277191196407549,-10.100186349712,5.51373148878659e-24,2.40319415325054e-23,Downregulated,Project_TCGA-BRCA
KCNJ18,1.82728902643393,2.579847791993,0.528955554629892,4.87724870154376,1.07575766651132e-06,2.04747403389236e-06,Upregulated,Project_TCGA-BRCA
KCNJ3,3178.7353366856,5.17801538466407,0.31498999895259,16.4386659953715,1.0112034964504801e-60,1.49324619195963e-59,Upregulated,Project_TCGA-BRCA
KCNJ4,3.05260374567177,2.47461734638036,0.374967335185614,6.59955445227087,4.12395264672363e-11,1.0097554693257101e-10,Upregulated,Project_TCGA-BRCA
KCNJ6,63.218863715673,2.88868220087696,0.215611237096969,13.3976421626754,6.24146780333795e-41,5.11957707801527e-40,Upregulated,Project_TCGA-BRCA
KCNK15,819.6785006142,2.50330353976177,0.168004959268268,14.9001764630325,3.28710210880911e-50,3.6439981469716895e-49,Upregulated,Project_TCGA-BRCA
KCNK16,2.75114583734764,2.28090571688641,0.49292019344194,4.62733267419907,3.70405274838388e-06,6.80825889783919e-06,Upregulated,Project_TCGA-BRCA
KCNK9,20.8698812517329,2.43619289484248,0.183142733886819,13.3021542440664,2.24893981234239e-40,1.80007392441772e-39,Upregulated,Project_TCGA-BRCA
KCNMB1,608.89368129741,-2.43264784819551,0.13543473161197,-17.9617725766624,3.88210149361166e-72,8.04526383845932e-71,Downregulated,Project_TCGA-BRCA
KIAA0319,96.8702094150263,2.41562564321358,0.206732494400994,11.6847893226115,1.5245711680834502e-31,8.961962765228911e-31,Upregulated,Project_TCGA-BRCA
KIAA0408,4.2298982310618,-4.28741479171999,0.213187570368463,-20.1109979550394,5.91223206168213e-90,1.9045972658112e-88,Downregulated,Project_TCGA-BRCA
KIF11,2249.08111167565,2.5004210580884,0.0932987872578141,26.8001453349971,3.2186550225669897e-158,4.24557995611844e-156,Upregulated,Project_TCGA-BRCA
KIF14,711.117116983574,3.50913088588594,0.128153891086409,27.3821641788454,4.47304897021991e-165,7.04216629005105e-163,Upregulated,Project_TCGA-BRCA
KIF15,701.992075019672,2.52857438662303,0.105414312381061,23.9870121002404,3.79960716436639e-127,2.94348932788732e-125,Upregulated,Project_TCGA-BRCA
KIF18A,499.885783357311,2.41360193244592,0.105428605473719,22.8932358689651,5.42606749657951e-116,3.2099299899462196e-114,Upregulated,Project_TCGA-BRCA
KIF18B,685.517620620233,3.5440833774178,0.122794997521668,28.8617895594031,3.6042616088917503e-183,9.50843177416009e-181,Upregulated,Project_TCGA-BRCA
KIF1A,1010.5638060389,4.62022679395035,0.280602021768246,16.4654080709592,6.50226784115523e-61,9.63836543622113e-60,Upregulated,Project_TCGA-BRCA
KIF20A,1683.80846397955,3.36638284137826,0.113745541241172,29.5957345197436,1.69558351975996e-192,6.01839663140982e-190,Upregulated,Project_TCGA-BRCA
KIF23,1557.15523620352,2.61688193482386,0.0971115917794769,26.9471634320065,6.1580770067041e-160,8.348470786449819e-158,Upregulated,Project_TCGA-BRCA
KIF26B,2036.57098631128,2.808201320182,0.118069064299664,23.7843954878364,4.84438940888553e-125,3.5420288404592996e-123,Upregulated,Project_TCGA-BRCA
KIF2C,1438.18088679854,3.30909501286761,0.117401882806298,28.1860472231719,8.67017539774431e-175,1.74493983623469e-172,Upregulated,Project_TCGA-BRCA
KIF4A,1532.33187172537,3.83042133962088,0.111484342638593,34.3583793828182,1.0558588265107898e-258,2.2902751123493e-255,Upregulated,Project_TCGA-BRCA
KIF4B,3.17197223158998,2.00245846448943,0.193585643341717,10.344044268586,4.453374803345281e-25,2.0327047676153e-24,Upregulated,Project_TCGA-BRCA
KIFC1,2001.157951245,3.15111557041967,0.109015761619529,28.9051374187269,1.02899583072076e-183,2.79000786212926e-181,Upregulated,Project_TCGA-BRCA
KIFC2,1165.47700047727,2.07306680422992,0.115426214610048,17.9601038744405,4.00058430469564e-72,8.2732422453674e-71,Upregulated,Project_TCGA-BRCA
KISS1,15.9786008502698,2.56313955745319,0.195699440314754,13.0973269690029,3.41059005778897e-39,2.63272198925094e-38,Upregulated,Project_TCGA-BRCA
KISS1R,74.3337795728632,4.51869997544266,0.238012640278406,18.9851260427055,2.26392353499494e-80,5.74724515606908e-79,Upregulated,Project_TCGA-BRCA
KIT,3607.42806597897,-2.96783553391077,0.162344343499575,-18.2811145121206,1.17010434121344e-74,2.60168302382331e-73,Downregulated,Project_TCGA-BRCA
KL,164.433974049199,-2.49682967156521,0.124246619064587,-20.0957554448004,8.03818941478925e-90,2.5809462788736103e-88,Downregulated,Project_TCGA-BRCA
KLB,367.344466251983,-4.72025269612174,0.143496143174473,-32.8946311148064,2.62286203279167e-237,3.2002195377599396e-234,Downregulated,Project_TCGA-BRCA
KLF14,21.2731850709619,-2.01996827035606,0.179685117468076,-11.2417116053862,2.5440140816541e-29,1.37383797792673e-28,Downregulated,Project_TCGA-BRCA
KLF15,232.184093589073,-3.39843322129133,0.144433000941943,-23.529478714199,2.03674614611753e-122,1.38060271751758e-120,Downregulated,Project_TCGA-BRCA
KLF4,2493.89877179296,-2.58952820081967,0.112518823436681,-23.0141777324653,3.36183355721569e-117,2.01937583704507e-115,Downregulated,Project_TCGA-BRCA
KLHDC7B,1193.03139049426,2.57669390595849,0.205647410524339,12.529668617702,5.1376896563721795e-36,3.6026572367707504e-35,Upregulated,Project_TCGA-BRCA
KLHL1,21.4793660729276,5.89060722012844,0.692888832781595,8.50151848526792,1.8712657228178502e-17,6.1645037868461e-17,Upregulated,Project_TCGA-BRCA
KLHL13,738.967677779075,-2.60719124152315,0.153501170806243,-16.984829678036,1.06361935313526e-64,1.75519670430318e-63,Downregulated,Project_TCGA-BRCA
KLHL29,402.348331713694,-2.49170199275208,0.119383022533567,-20.8714936167033,9.724737825529491e-97,3.70070822280676e-95,Downregulated,Project_TCGA-BRCA
KLHL30,62.0925218135967,-2.7780016084176,0.169172643637058,-16.4211041968317,1.35085895250034e-60,1.98729980939802e-59,Downregulated,Project_TCGA-BRCA
KLHL31,282.251144426254,-3.85564477615048,0.12756927766776,-30.2239288850727,1.14862196851272e-200,4.8746517541968005e-198,Downregulated,Project_TCGA-BRCA
KLHL33,33.5068808625897,-3.78448711713075,0.131790854212316,-28.7158554343529,2.41880916323358e-181,5.9024990605807394e-179,Downregulated,Project_TCGA-BRCA
KLHL34,18.4747375261234,2.05145925914043,0.281469876022236,7.28837944625505,3.1370541509926e-13,8.568850025979779e-13,Upregulated,Project_TCGA-BRCA
KLHL38,115.97010353806,2.09421384482731,0.149762965645162,13.9835228008852,1.96514847975099e-44,1.80195531337242e-43,Upregulated,Project_TCGA-BRCA
KLHL4,61.8486586950219,-2.03467906755212,0.11867981560636,-17.1442722349753,6.9361832656559e-66,1.1805420201581001e-64,Downregulated,Project_TCGA-BRCA
KLK4,185.429807149596,3.07516021550082,0.17762873146206,17.3122905860398,3.7999252938605804e-67,6.67105589808869e-66,Upregulated,Project_TCGA-BRCA
KNCN,1.24661502910776,2.45926750823351,0.451895666080864,5.44211350722147,5.26521068925015e-08,1.08448452284808e-07,Upregulated,Project_TCGA-BRCA
KNL1,843.452928546304,2.82613348854799,0.104863971980942,26.9504715028494,5.63216288154291e-160,7.688886977166479e-158,Upregulated,Project_TCGA-BRCA
KPNA2,8980.62758165455,2.13841744427079,0.0948276120135872,22.5505778207764,1.3254360036278401e-112,7.167634809646191e-111,Upregulated,Project_TCGA-BRCA
KPNA7,27.5003206671958,2.06165386787169,0.181852663861384,11.3369462074153,8.60966269729964e-30,4.76546172885408e-29,Upregulated,Project_TCGA-BRCA
KPRP,1.78321810410491,2.43091537342683,0.650932477083503,3.734512348068,0.0001880792637513,0.0003061266789189,Upregulated,Project_TCGA-BRCA
KREMEN2,165.589970638988,3.89013604868865,0.173663766679981,22.4003896901373,3.901508982028e-111,2.02567176455188e-109,Upregulated,Project_TCGA-BRCA
KRT2,7.10813177141218,2.26798715613887,0.255574717164222,8.87406697072293,7.052211727345171e-19,2.47169259140453e-18,Upregulated,Project_TCGA-BRCA
KRT20,10.8229583133207,3.4470400819912,0.394389640026001,8.74018922445312,2.32720304466276e-18,7.97326392381649e-18,Upregulated,Project_TCGA-BRCA
KRT3,3.74378329358364,2.78384129944149,0.303743363540007,9.1651098710337,4.9496526374076103e-20,1.81425307524355e-19,Upregulated,Project_TCGA-BRCA
KRT31,49.1416619980727,2.9284440563901,0.299163777629148,9.78876547019765,1.25822703312555e-22,5.17444873407983e-22,Upregulated,Project_TCGA-BRCA
KRT34,2.92849332294425,3.29310194483829,0.481304545147102,6.84203375605318,7.80766837786456e-12,1.98853623056323e-11,Upregulated,Project_TCGA-BRCA
KRT35,2.64416336967546,2.13509937169973,0.375675277178249,5.68336406839644,1.32070702978984e-08,2.81779700935051e-08,Upregulated,Project_TCGA-BRCA
KRT37,20.2918297483745,3.33049511855754,0.241181338765718,13.809091265526,2.2464757252015e-43,1.99163029552151e-42,Upregulated,Project_TCGA-BRCA
KRT38,2.53368612862215,2.39059263442734,0.433866804438984,5.50996898119117,3.58896938495653e-08,7.46312956253956e-08,Upregulated,Project_TCGA-BRCA
KRT75,49.5053273144795,3.34879103623825,0.298500706576911,11.2187038839568,3.30072498355487e-29,1.77560631383186e-28,Upregulated,Project_TCGA-BRCA
KRT81,3666.79764617541,2.20200181460976,0.28172295267074,7.81619599587019,5.444358164073261e-15,1.6195218082959e-14,Upregulated,Project_TCGA-BRCA
KRTAP13-4,0.601943707501949,-4.46895605684949,0.489105908930615,-9.13699052751265,6.421439871499231e-20,2.34360346179488e-19,Downregulated,Project_TCGA-BRCA
KRTAP3-1,4.11600086035781,2.57961301938135,0.352818036826694,7.31145448963674,2.6426603279532997e-13,7.24578861268319e-13,Upregulated,Project_TCGA-BRCA
KRTAP4-1,2.01671946891743,2.9163512121123,0.680076397894455,4.28826999604963,1.80070129830484e-05,3.16098289232148e-05,Upregulated,Project_TCGA-BRCA
KRTAP5-6,0.969899197365324,2.0738888252144,0.29950422175195,6.92440598360581,4.37808681402678e-12,1.12949664045766e-11,Upregulated,Project_TCGA-BRCA
KY,79.3882278565864,-3.3284824753269,0.187353841082527,-17.7657551939954,1.3017636224425e-70,2.5387641795527e-69,Downregulated,Project_TCGA-BRCA
LAMP5,782.537550642131,2.9399837980898,0.13713067512341,21.4392862533782,5.74886053238904e-102,2.45578239197591e-100,Upregulated,Project_TCGA-BRCA
LBX1,5.62372172310946,2.83491481989339,0.524959600528959,5.40025330908678,6.65468639724066e-08,1.36208295907072e-07,Upregulated,Project_TCGA-BRCA
LCN1,3.13628096672091,3.34790431763297,0.270831187369861,12.3615908128811,4.21727286677283e-35,2.84582097840094e-34,Upregulated,Project_TCGA-BRCA
LCN12,161.271888252878,2.00597780193399,0.167889072696795,11.9482332573053,6.63201172143819e-33,4.12456619388074e-32,Upregulated,Project_TCGA-BRCA
LCN6,1.9623948745817,-2.45491163965731,0.240240393641154,-10.2185631752011,1.63749977425889e-24,7.305134961856051e-24,Downregulated,Project_TCGA-BRCA
